-60.0  -18.8  nan  nan  nan  nan  nan
-60.0  -18.6  nan  nan  nan  nan  nan
-60.0  -18.4  nan  nan  nan  nan  nan
-60.0  -18.2  nan  nan  nan  nan  nan
-60.0  -18.0  nan  nan  nan  nan  nan
-60.0  -17.8  nan  nan  nan  nan  nan
-60.0  -17.6  nan  nan  nan  nan  nan
-60.0  -17.4  nan  nan  nan  nan  nan
-60.0  -17.2  nan  nan  nan  nan  nan
-60.0  -17.0  nan  nan  nan  nan  nan
-60.0  -16.8  nan  nan  nan  nan  nan
-60.0  -16.6  nan  nan  nan  nan  nan
-60.0  -16.4  nan  nan  nan  nan  nan
-60.0  -16.2  nan  nan  nan  nan  nan
-60.0  -16.0  nan  nan  nan  nan  nan
-60.0  -15.8  nan  nan  nan  nan  nan
-60.0  -15.6  nan  nan  nan  nan  nan
-60.0  -15.4  nan  nan  nan  nan  nan
-60.0  -15.2  nan  nan  nan  nan  nan
-60.0  -15.0  nan  nan  nan  nan  nan
-60.0  -14.8  nan  nan  nan  nan  nan
-60.0  -14.6  nan  nan  nan  nan  nan
-60.0  -14.4  nan  nan  nan  nan  nan
-60.0  -14.2  nan  nan  nan  nan  nan
-60.0  -14.0  nan  nan  nan  nan  nan
-60.0  -13.8  nan  nan  nan  nan  nan
-60.0  -13.6  nan  nan  nan  nan  nan
-60.0  -13.4  nan  nan  nan  nan  nan
-60.0  -13.2  nan  nan  nan  nan  nan
-60.0  -13.0  nan  nan  nan  nan  nan
-60.0  -12.8  nan  nan  nan  nan  nan
-60.0  -12.6  nan  nan  nan  nan  nan
-60.0  -12.4  nan  nan  nan  nan  nan
-60.0  -12.2  nan  nan  nan  nan  nan
-60.0  -12.0  nan  nan  nan  nan  nan
-60.0  -11.8  nan  nan  nan  nan  nan
-60.0  -11.6  nan  nan  nan  nan  nan
-60.0  -11.4  nan  nan  nan  nan  nan
-60.0  -11.2  nan  nan  nan  nan  nan
-60.0  -11.0  nan  nan  nan  nan  nan
-60.0  -10.8  nan  nan  nan  nan  nan
-60.0  -10.6  nan  nan  nan  nan  nan
-60.0  -10.4  nan  nan  nan  nan  nan
-60.0  -10.2  nan  nan  nan  nan  nan
-60.0  -10.0  nan  nan  nan  nan  nan
-60.0  -9.8  nan  nan  nan  nan  nan
-60.0  -9.6  nan  nan  nan  nan  nan
-60.0  -9.4  nan  nan  nan  nan  nan
-60.0  -9.2  nan  nan  nan  nan  nan
-60.0  -9.0  nan  nan  nan  nan  nan
-60.0  -8.8  nan  nan  nan  nan  nan
-60.0  -8.6  nan  nan  nan  nan  nan
-60.0  -8.4  nan  nan  nan  nan  nan
-60.0  -8.2  nan  nan  nan  nan  nan
-60.0  -8.0  nan  nan  nan  nan  nan
-60.0  -7.8  nan  nan  nan  nan  nan
-60.0  -7.6  nan  nan  nan  nan  nan
-60.0  -7.4  nan  nan  nan  nan  nan
-60.0  -7.2  nan  nan  nan  nan  nan
-60.0  -7.0  nan  nan  nan  nan  nan
-60.0  -6.8  nan  nan  nan  nan  nan
-60.0  -6.6  nan  nan  nan  nan  nan
-60.0  -6.4  nan  nan  nan  nan  nan
-60.0  -6.2  nan  nan  nan  nan  nan
-60.0  -6.0  nan  nan  nan  nan  nan
-60.0  -5.8  nan  nan  nan  nan  nan
-60.0  -5.6  nan  nan  nan  nan  nan
-60.0  -5.4  nan  nan  nan  nan  nan
-60.0  -5.2  nan  nan  nan  nan  nan
-60.0  -5.0  nan  nan  nan  nan  nan
-60.0  -4.8  nan  nan  nan  nan  nan
-60.0  -4.6  nan  nan  nan  nan  nan
-60.0  -4.4  nan  nan  nan  nan  nan
-60.0  -4.2  nan  nan  nan  nan  nan
-60.0  -4.0  nan  nan  nan  nan  nan
-60.0  -3.8  nan  nan  nan  nan  nan
-60.0  -3.6  nan  nan  nan  nan  nan
-60.0  -3.4  nan  nan  nan  nan  nan
-60.0  -3.2  nan  nan  nan  nan  nan
-60.0  -3.0  nan  nan  nan  nan  nan
-60.0  -2.8  nan  nan  nan  nan  nan
-60.0  -2.6  nan  nan  nan  nan  nan
-60.0  -2.4  nan  nan  nan  nan  nan
-60.0  -2.2  nan  nan  nan  nan  nan
-60.0  -2.0  nan  nan  nan  nan  nan
-60.0  -1.8  nan  nan  nan  nan  nan
-60.0  -1.6  nan  nan  nan  nan  nan
-60.0  -1.4  nan  nan  nan  nan  nan
-60.0  -1.2  nan  nan  nan  nan  nan
-60.0  -1.0  nan  nan  nan  nan  nan
-60.0  -0.8  nan  nan  nan  nan  nan
-60.0  -0.6  nan  nan  nan  nan  nan
-60.0  -0.4  nan  nan  nan  nan  nan
-60.0  -0.2  nan  nan  nan  nan  nan
-60.0  0.0  nan  nan  nan  nan  nan
-60.0  0.2  nan  nan  nan  nan  nan
-60.0  0.4  nan  nan  nan  nan  nan
-60.0  0.6  nan  nan  nan  nan  nan
-60.0  0.8  nan  nan  nan  nan  nan
-60.0  1.0  nan  nan  nan  nan  nan
-60.0  1.2  nan  nan  nan  nan  nan
-60.0  1.4  nan  nan  nan  nan  nan
-60.0  1.6  nan  nan  nan  nan  nan
-60.0  1.8  nan  nan  nan  nan  nan
-60.0  2.0  nan  nan  nan  nan  nan
-60.0  2.2  nan  nan  nan  nan  nan
-60.0  2.4  nan  nan  nan  nan  nan
-60.0  2.6  nan  nan  nan  nan  nan
-60.0  2.8  nan  nan  nan  nan  nan
-60.0  3.0  nan  nan  nan  nan  nan
-60.0  3.2  nan  nan  nan  nan  nan
-60.0  3.4  nan  nan  nan  nan  nan
-60.0  3.6  nan  nan  nan  nan  nan
-60.0  3.8  nan  nan  nan  nan  nan
-60.0  4.0  nan  nan  nan  nan  nan
-60.0  4.2  nan  nan  nan  nan  nan
-60.0  4.4  nan  nan  nan  nan  nan
-60.0  4.6  nan  nan  nan  nan  nan
-60.0  4.8  nan  nan  nan  nan  nan
-60.0  5.0  nan  nan  nan  nan  nan
-60.0  5.2  nan  nan  nan  nan  nan
-60.0  5.4  nan  nan  nan  nan  nan
-60.0  5.6  nan  nan  nan  nan  nan
-60.0  5.8  nan  nan  nan  nan  nan
-60.0  6.0  nan  nan  nan  nan  nan
-60.0  6.2  nan  nan  nan  nan  nan
-60.0  6.4  nan  nan  nan  nan  nan
-60.0  6.6  nan  nan  nan  nan  nan
-60.0  6.8  nan  nan  nan  nan  nan
-60.0  7.0  nan  nan  nan  nan  nan
-60.0  7.2  nan  nan  nan  nan  nan
-60.0  7.4  nan  nan  nan  nan  nan
-60.0  7.6  nan  nan  nan  nan  nan
-60.0  7.8  nan  nan  nan  nan  nan
-60.0  8.0  nan  nan  nan  nan  nan
-60.0  8.2  nan  nan  nan  nan  nan
-60.0  8.4  nan  nan  nan  nan  nan
-60.0  8.6  nan  nan  nan  nan  nan
-60.0  8.8  nan  nan  nan  nan  nan
-60.0  9.0  nan  nan  nan  nan  nan
-60.0  9.2  nan  nan  nan  nan  nan
-60.0  9.4  nan  nan  nan  nan  nan
-60.0  9.6  nan  nan  nan  nan  nan
-60.0  9.8  nan  nan  nan  nan  nan
-60.0  10.0  nan  nan  nan  nan  nan
-60.0  10.2  nan  nan  nan  nan  nan
-60.0  10.4  nan  nan  nan  nan  nan
-60.0  10.6  nan  nan  nan  nan  nan
-60.0  10.8  nan  nan  nan  nan  nan
-60.0  11.0  nan  nan  nan  nan  nan
-60.0  11.2  nan  nan  nan  nan  nan
-60.0  11.4  nan  nan  nan  nan  nan
-60.0  11.6  nan  nan  nan  nan  nan
-60.0  11.8  nan  nan  nan  nan  nan
-60.0  12.0  nan  nan  nan  nan  nan
-60.0  12.2  nan  nan  nan  nan  nan
-60.0  12.4  nan  nan  nan  nan  nan
-60.0  12.6  nan  nan  nan  nan  nan
-60.0  12.8  nan  nan  nan  nan  nan
-60.0  13.0  nan  nan  nan  nan  nan
-60.0  13.2  nan  nan  nan  nan  nan
-60.0  13.4  nan  nan  nan  nan  nan
-60.0  13.6  nan  nan  nan  nan  nan
-60.0  13.8  nan  nan  nan  nan  nan
-60.0  14.0  nan  nan  nan  nan  nan
-60.0  14.2  nan  nan  nan  nan  nan
-60.0  14.4  nan  nan  nan  nan  nan
-60.0  14.6  nan  nan  nan  nan  nan
-60.0  14.8  nan  nan  nan  nan  nan
-60.0  15.0  nan  nan  nan  nan  nan
-60.0  15.2  nan  nan  nan  nan  nan
-60.0  15.4  nan  nan  nan  nan  nan
-60.0  15.6  nan  nan  nan  nan  nan
-60.0  15.8  nan  nan  nan  nan  nan
-60.0  16.0  nan  nan  nan  nan  nan
-60.0  16.2  nan  nan  nan  nan  nan
-60.0  16.4  nan  nan  nan  nan  nan
-60.0  16.6  nan  nan  nan  nan  nan
-60.0  16.8  nan  nan  nan  nan  nan
-60.0  17.0  nan  nan  nan  nan  nan
-60.0  17.2  nan  nan  nan  nan  nan
-60.0  17.4  nan  nan  nan  nan  nan
-60.0  17.6  nan  nan  nan  nan  nan
-60.0  17.8  nan  nan  nan  nan  nan
-60.0  18.0  nan  nan  nan  nan  nan
-60.0  18.2  nan  nan  nan  nan  nan
-60.0  18.4  nan  nan  nan  nan  nan
-60.0  18.6  nan  nan  nan  nan  nan
-60.0  18.8  nan  nan  nan  nan  nan
-60.0  19.0  nan  nan  nan  nan  nan
-60.0  19.2  nan  nan  nan  nan  nan
-60.0  19.4  nan  nan  nan  nan  nan
-60.0  19.6  nan  nan  nan  nan  nan
-60.0  19.8  nan  nan  nan  nan  nan
-60.0  20.0  nan  nan  nan  nan  nan
-60.0  20.2  nan  nan  nan  nan  nan
-60.0  20.4  nan  nan  nan  nan  nan
-60.0  20.6  nan  nan  nan  nan  nan
-60.0  20.8  nan  nan  nan  nan  nan
-60.0  21.0  nan  nan  nan  nan  nan
-60.0  21.2  nan  nan  nan  nan  nan
-60.0  21.4  nan  nan  nan  nan  nan
-60.0  21.6  nan  nan  nan  nan  nan
-60.0  21.8  nan  nan  nan  nan  nan
-60.0  22.0  nan  nan  nan  nan  nan
-60.0  22.2  nan  nan  nan  nan  nan
-60.0  22.4  nan  nan  nan  nan  nan
-60.0  22.6  nan  nan  nan  nan  nan
-60.0  22.8  nan  nan  nan  nan  nan
-60.0  23.0  nan  nan  nan  nan  nan
-60.0  23.2  nan  nan  nan  nan  nan
-60.0  23.4  nan  nan  nan  nan  nan
-60.0  23.6  nan  nan  nan  nan  nan
-60.0  23.8  nan  nan  nan  nan  nan
-60.0  24.0  nan  nan  nan  nan  nan
-60.0  24.2  nan  nan  nan  nan  nan
-60.0  24.4  nan  nan  nan  nan  nan
-60.0  24.6  nan  nan  nan  nan  nan
-60.0  24.8  nan  nan  nan  nan  nan
-60.0  25.0  nan  nan  nan  nan  nan
-60.0  25.2  nan  nan  nan  nan  nan
-60.0  25.4  nan  nan  nan  nan  nan
-60.0  25.6  nan  nan  nan  nan  nan
-60.0  25.8  nan  nan  nan  nan  nan
-60.0  26.0  nan  nan  nan  nan  nan
-60.0  26.2  nan  nan  nan  nan  nan
-60.0  26.4  nan  nan  nan  nan  nan
-60.0  26.6  nan  nan  nan  nan  nan
-60.0  26.8  nan  nan  nan  nan  nan
-60.0  27.0  nan  nan  nan  nan  nan
-60.0  27.2  nan  nan  nan  nan  nan
-60.0  27.4  nan  nan  nan  nan  nan
-60.0  27.6  nan  nan  nan  nan  nan
-60.0  27.8  nan  nan  nan  nan  nan
-60.0  28.0  nan  nan  nan  nan  nan
-60.0  28.2  nan  nan  nan  nan  nan
-60.0  28.4  nan  nan  nan  nan  nan
-60.0  28.6  nan  nan  nan  nan  nan
-60.0  28.8  nan  nan  nan  nan  nan
-60.0  29.0  nan  nan  nan  nan  nan
-60.0  29.2  nan  nan  nan  nan  nan
-60.0  29.4  nan  nan  nan  nan  nan
-60.0  29.6  nan  nan  nan  nan  nan
-60.0  29.8  nan  nan  nan  nan  nan
-60.0  30.0  nan  nan  nan  nan  nan
-60.0  30.2  nan  nan  nan  nan  nan
-60.0  30.4  nan  nan  nan  nan  nan
-60.0  30.6  nan  nan  nan  nan  nan
-60.0  30.8  nan  nan  nan  nan  nan
-60.0  31.0  nan  nan  nan  nan  nan
-60.0  31.2  nan  nan  nan  nan  nan
-60.0  31.4  nan  nan  nan  nan  nan
-60.0  31.6  nan  nan  nan  nan  nan
-60.0  31.8  nan  nan  nan  nan  nan
-60.0  32.0  nan  nan  nan  nan  nan
-60.0  32.2  nan  nan  nan  nan  nan
-60.0  32.4  nan  nan  nan  nan  nan
-60.0  32.6  nan  nan  nan  nan  nan
-60.0  32.8  nan  nan  nan  nan  nan
-60.0  33.0  nan  nan  nan  nan  nan
-60.0  33.2  nan  nan  nan  nan  nan
-60.0  33.4  nan  nan  nan  nan  nan
-60.0  33.6  nan  nan  nan  nan  nan
-60.0  33.8  nan  nan  nan  nan  nan
-60.0  34.0  nan  nan  nan  nan  nan
-60.0  34.2  nan  nan  nan  nan  nan
-60.0  34.4  nan  nan  nan  nan  nan
-60.0  34.6  nan  nan  nan  nan  nan
-60.0  34.8  nan  nan  nan  nan  nan
-60.0  35.0  nan  nan  nan  nan  nan
-60.0  35.2  nan  nan  nan  nan  nan
-60.0  35.4  nan  nan  nan  nan  nan
-60.0  35.6  nan  nan  nan  nan  nan
-60.0  35.8  nan  nan  nan  nan  nan
-60.0  36.0  nan  nan  nan  nan  nan
-60.0  36.2  nan  nan  nan  nan  nan
-60.0  36.4  nan  nan  nan  nan  nan
-60.0  36.6  nan  nan  nan  nan  nan
-60.0  36.8  nan  nan  nan  nan  nan
-60.0  37.0  nan  nan  nan  nan  nan
-60.0  37.2  nan  nan  nan  nan  nan
-60.0  37.4  nan  nan  nan  nan  nan
-60.0  37.6  nan  nan  nan  nan  nan
-60.0  37.8  nan  nan  nan  nan  nan
-60.0  38.0  nan  nan  nan  nan  nan
-60.0  38.2  nan  nan  nan  nan  nan
-60.0  38.4  nan  nan  nan  nan  nan
-60.0  38.6  nan  nan  nan  nan  nan
-60.0  38.8  nan  nan  nan  nan  nan
-60.0  39.0  nan  nan  nan  nan  nan
-60.0  39.2  nan  nan  nan  nan  nan
-60.0  39.4  nan  nan  nan  nan  nan
